resultId,raceId,driverId,constructorId,grid,position,positionOrder,points,laps,milliseconds,statusId,driverRef,dob,year,round,circuitId,circuitRef,lat,lng,alt,team_avg_position
19734,820,501,105,11,,19,0.0,7,,6,schell,1921-06-29,1952,4,53,essarts,49.3306,1.00458,81,
19735,820,722,6,19,,20,0.0,2,,5,carini,1921-03-06,1952,4,53,essarts,49.3306,1.00458,81,
19736,821,647,6,2,1,1,9.0,85,9971000,1,ascari,1918-07-13,1952,5,9,silverstone,52.0786,-1.01694,153,
19737,821,641,6,3,2,2,6.0,84,,11,taruffi,1906-10-12,1952,5,9,silverstone,52.0786,-1.01694,153,
19738,821,578,87,7,3,3,4.0,83,,12,hawthorn,1929-04-10,1952,5,9,silverstone,52.0786,-1.01694,153,
19739,821,742,125,8,4,4,3.0,83,,12,poore,1916-08-19,1952,5,9,silverstone,52.0786,-1.01694,153,
19740,821,743,125,9,5,5,2.0,82,,13,thompson,1919-11-04,1952,5,9,silverstone,52.0786,-1.01694,153,
19741,821,642,6,1,6,6,0.0,82,,13,farina,1906-10-30,1952,5,9,silverstone,52.0786,-1.01694,153,
19742,821,686,87,6,7,7,0.0,82,,13,reg_parnell,1911-07-02,1952,5,9,silverstone,52.0786,-1.01694,153,
19743,821,456,6,19,8,8,0.0,82,,13,salvadori,1922-05-12,1952,5,9,silverstone,52.0786,-1.01694,153,
19744,821,744,125,5,9,9,0.0,82,,13,downing,1917-12-05,1952,5,9,silverstone,52.0786,-1.01694,153,
19745,821,687,6,20,10,10,0.0,81,,14,whitehead,1914-11-12,1952,5,9,silverstone,52.0786,-1.01694,153,
19746,821,669,128,10,11,11,0.0,81,,14,bira,1914-07-15,1952,5,9,silverstone,52.0786,-1.01694,153,
19748,821,723,6,15,13,13,0.0,80,,15,fischer,1912-04-19,1952,5,9,silverstone,52.0786,-1.01694,153,
19749,821,660,141,23,14,14,0.0,79,,16,claes,1916-08-11,1952,5,9,silverstone,52.0786,-1.01694,153,
19750,821,651,133,29,15,15,0.0,79,,16,macklin,1919-09-02,1952,5,9,silverstone,52.0786,-1.01694,153,
19751,821,664,125,17,16,16,0.0,79,,16,mcalpine,1920-09-21,1952,5,9,silverstone,52.0786,-1.01694,153,
19752,821,501,105,32,17,17,0.0,78,,17,schell,1921-06-29,1952,5,9,silverstone,52.0786,-1.01694,153,
19753,821,746,105,28,18,18,0.0,77,,18,bianco,1916-07-22,1952,5,9,silverstone,52.0786,-1.01694,153,
19754,821,640,105,31,19,19,0.0,76,,19,graffenried,1914-05-18,1952,5,9,silverstone,52.0786,-1.01694,153,
19755,821,688,87,18,20,20,0.0,76,,19,brandon,1920-07-18,1952,5,9,silverstone,52.0786,-1.01694,153,
19756,821,705,148,25,21,21,0.0,75,,88,crook,1920-02-16,1952,5,9,silverstone,52.0786,-1.01694,153,
19757,821,689,87,13,22,22,0.0,69,,116,alan_brown,1919-11-20,1952,5,9,silverstone,52.0786,-1.01694,153,
19758,821,581,133,14,,23,0.0,73,,80,collins,1931-11-06,1952,5,9,silverstone,52.0786,-1.01694,153,
19759,821,708,133,11,,24,0.0,44,,5,duncan_hamilton,1920-04-30,1952,5,9,silverstone,52.0786,-1.01694,153,
19760,821,475,151,16,,25,0.0,36,,5,moss,1929-09-17,1952,5,9,silverstone,52.0786,-1.01694,153,
19761,821,427,128,21,,26,0.0,21,,6,trintignant,1917-10-30,1952,5,9,silverstone,52.0786,-1.01694,153,
19762,821,738,133,26,,27,0.0,19,,5,gaze,1920-02-03,1952,5,9,silverstone,52.0786,-1.01694,153,
19764,821,626,128,4,,29,0.0,9,,8,manzon,1917-04-12,1952,5,9,silverstone,52.0786,-1.01694,153,
19766,821,748,105,27,,31,0.0,0,,23,cantoni,1906-10-04,1952,5,9,silverstone,52.0786,-1.01694,153,
19767,821,749,152,0,,32,0.0,0,,54,aston,1900-03-29,1952,5,9,silverstone,52.0786,-1.01694,153,
19768,822,647,6,1,1,1,9.0,18,11173300,1,ascari,1918-07-13,1952,6,20,nurburgring,50.3356,6.9475,578,
19769,822,642,6,2,2,2,6.0,18,11187400,1,farina,1906-10-30,1952,6,20,nurburgring,50.3356,6.9475,578,
19770,822,723,6,6,3,3,4.0,18,11603400,1,fischer,1912-04-19,1952,6,20,nurburgring,50.3356,6.9475,578,
19771,822,641,6,5,4,4,3.0,17,,11,taruffi,1906-10-12,1952,6,20,nurburgring,50.3356,6.9475,578,
19772,822,554,128,11,5,5,2.0,17,,11,behra,1921-02-16,1952,6,20,nurburgring,50.3356,6.9475,578,
19773,822,736,6,17,6,6,0.0,16,,12,laurent,1913-02-21,1952,6,20,nurburgring,50.3356,6.9475,578,
19775,822,724,144,15,8,8,0.0,16,,12,ulmen,1906-01-25,1952,6,20,nurburgring,50.3356,6.9475,578,
19776,822,752,147,22,9,9,0.0,15,,13,niedermayr,1915-11-29,1952,6,20,nurburgring,50.3356,6.9475,578,
19777,822,660,133,32,10,10,0.0,15,,13,claes,1916-08-11,1952,6,20,nurburgring,50.3356,6.9475,578,
19778,822,753,144,8,11,11,0.0,14,,14,klenk,1919-10-28,1952,6,20,nurburgring,50.3356,6.9475,578,
19779,822,709,145,29,12,12,0.0,14,,14,klodwig,1903-05-23,1952,6,20,nurburgring,50.3356,6.9475,578,
19780,822,626,128,4,,13,0.0,8,,3,manzon,1917-04-12,1952,6,20,nurburgring,50.3356,6.9475,578,
19781,822,712,147,9,,14,0.0,7,,31,heeks,1922-02-13,1952,6,20,nurburgring,50.3356,6.9475,578,
19782,822,738,133,14,,15,0.0,6,,6,gaze,1920-02-03,1952,6,20,nurburgring,50.3356,6.9475,578,
19783,822,750,144,19,,16,0.0,5,,5,brudes,1899-10-15,1952,6,20,nurburgring,50.3356,6.9475,578,
19784,822,754,145,25,,17,0.0,5,,31,balsa,1909-01-01,1952,6,20,nurburgring,50.3356,6.9475,578,
19785,822,715,145,30,,18,0.0,5,,80,bechem,1921-12-21,1952,6,20,nurburgring,50.3356,6.9475,578,
19786,822,748,105,26,,19,0.0,4,,109,cantoni,1906-10-04,1952,6,20,nurburgring,50.3356,6.9475,578,
19788,822,755,6,24,,21,0.0,3,,22,schoeller,1902-04-27,1952,6,20,nurburgring,50.3356,6.9475,578,
19789,822,749,152,21,,22,0.0,2,,51,aston,1900-03-29,1952,6,20,nurburgring,50.3356,6.9475,578,
19790,822,427,128,3,,23,0.0,1,,3,trintignant,1917-10-30,1952,6,20,nurburgring,50.3356,6.9475,578,
19793,822,632,133,13,,26,0.0,1,,6,frere,1917-01-30,1952,6,20,nurburgring,50.3356,6.9475,578,
19794,822,692,144,18,,27,0.0,1,,31,helfrich,1913-05-13,1952,6,20,nurburgring,50.3356,6.9475,578,
19795,822,757,144,20,,28,0.0,1,,31,peters,1914-09-16,1952,6,20,nurburgring,50.3356,6.9475,578,
19796,822,722,6,27,,29,0.0,1,,23,carini,1921-03-06,1952,6,20,nurburgring,50.3356,6.9475,578,
19797,822,746,105,16,,30,0.0,0,,31,bianco,1916-07-22,1952,6,20,nurburgring,50.3356,6.9475,578,
19798,823,647,6,1,1,1,9.0,90,10408500,1,ascari,1918-07-13,1952,7,39,zandvoort,52.3888,4.54092,6,
19799,823,642,6,2,2,2,6.0,90,10448600,1,farina,1906-10-30,1952,7,39,zandvoort,52.3888,4.54092,6,
19800,823,633,6,4,3,3,4.0,90,10502900,1,villoresi,1909-05-16,1952,7,39,zandvoort,52.3888,4.54092,6,
19801,823,578,87,3,4,4,3.0,88,,12,hawthorn,1929-04-10,1952,7,39,zandvoort,52.3888,4.54092,6,
19802,823,626,128,6,5,5,2.0,87,,13,manzon,1917-04-12,1952,7,39,zandvoort,52.3888,4.54092,6,
19803,823,427,128,5,6,6,0.0,87,,13,trintignant,1917-10-30,1952,7,39,zandvoort,52.3888,4.54092,6,
19804,823,708,133,10,7,7,0.0,85,,15,duncan_hamilton,1920-04-30,1952,7,39,zandvoort,52.3888,4.54092,6,
19805,823,651,133,9,8,8,0.0,84,,16,macklin,1919-09-02,1952,7,39,zandvoort,52.3888,4.54092,6,
19806,823,622,105,16,9,9,0.0,83,,17,landi,1907-07-14,1952,7,39,zandvoort,52.3888,4.54092,6,
19807,823,663,148,7,,10,0.0,76,,67,wharton,1916-03-21,1952,7,39,zandvoort,52.3888,4.54092,6,
19808,823,475,151,18,,11,0.0,73,,5,moss,1929-09-17,1952,7,39,zandvoort,52.3888,4.54092,6,
19810,823,744,125,13,,13,0.0,27,,51,downing,1917-12-05,1952,7,39,zandvoort,52.3888,4.54092,6,
19811,823,735,6,17,,14,0.0,19,,5,tornaco,1927-06-07,1952,7,39,zandvoort,52.3888,4.54092,6,
19812,823,632,141,11,,15,0.0,15,,8,frere,1917-01-30,1952,7,39,zandvoort,52.3888,4.54092,6,
19813,823,554,128,6,,16,0.0,10,,10,behra,1921-02-16,1952,7,39,zandvoort,52.3888,4.54092,6,
19814,823,759,105,15,,17,0.0,7,,24,flinterman,1919-10-02,1952,7,39,zandvoort,52.3888,4.54092,6,
19815,823,746,105,12,,18,0.0,4,,109,bianco,1916-07-22,1952,7,39,zandvoort,52.3888,4.54092,6,
19816,824,647,6,1,1,1,8.5,80,10245600,1,ascari,1918-07-13,1952,8,14,monza,45.6156,9.28111,162,
19817,824,498,105,5,2,2,6.5,80,10307400,1,gonzalez,1922-10-05,1952,8,14,monza,45.6156,9.28111,162,
19818,824,633,6,2,3,3,4.0,80,10369800,1,villoresi,1909-05-16,1952,8,14,monza,45.6156,9.28111,162,
19819,824,642,6,3,4,4,3.0,80,10377000,1,farina,1906-10-30,1952,8,14,monza,45.6156,9.28111,162,
19821,824,609,6,8,6,6,0.0,79,,11,simon,1920-01-05,1952,8,14,monza,45.6156,9.28111,162,
19822,824,641,6,6,7,7,0.0,77,,13,taruffi,1906-10-12,1952,8,14,monza,45.6156,9.28111,162,
19823,824,622,105,18,8,8,0.0,76,,14,landi,1907-07-14,1952,8,14,monza,45.6156,9.28111,162,
19824,824,663,87,15,9,9,0.0,76,,14,wharton,1916-03-21,1952,8,14,monza,45.6156,9.28111,162,
19825,824,627,6,17,10,10,0.0,75,,15,rosier,1905-11-05,1952,8,14,monza,45.6156,9.28111,162,
19826,824,748,105,23,11,11,0.0,75,,15,cantoni,1906-10-04,1952,8,14,monza,45.6156,9.28111,162,
19827,824,742,125,19,12,12,0.0,74,,16,poore,1916-08-19,1952,8,14,monza,45.6156,9.28111,162,
19828,824,688,87,20,13,13,0.0,73,,17,brandon,1920-07-18,1952,8,14,monza,45.6156,9.28111,162,
19829,824,626,128,7,14,14,0.0,71,,19,manzon,1917-04-12,1952,8,14,monza,45.6156,9.28111,162,
19830,824,689,87,12,15,15,0.0,68,,55,alan_brown,1919-11-20,1952,8,14,monza,45.6156,9.28111,162,
19831,824,475,125,1,,16,0.0,60,,22,moss,1929-09-17,1952,8,14,monza,45.6156,9.28111,162,
19832,824,746,105,25,,17,0.0,46,,5,bianco,1916-07-22,1952,8,14,monza,45.6156,9.28111,162,
19833,824,554,128,11,,18,0.0,42,,5,behra,1921-02-16,1952,8,14,monza,45.6156,9.28111,162,
19834,824,578,87,12,,19,0.0,38,,62,hawthorn,1929-04-10,1952,8,14,monza,45.6156,9.28111,162,
19835,824,762,105,16,,20,0.0,24,,5,rol,1908-06-05,1952,8,14,monza,45.6156,9.28111,162,
19836,824,427,128,4,,21,0.0,5,,5,trintignant,1917-10-30,1952,8,14,monza,45.6156,9.28111,162,
19837,824,664,125,2,,22,0.0,4,,22,mcalpine,1920-09-21,1952,8,14,monza,45.6156,9.28111,162,
19838,824,723,6,16,,23,0.0,3,,5,fischer,1912-04-19,1952,8,14,monza,45.6156,9.28111,162,
19839,824,625,127,10,,24,0.0,0,,6,bayol,1914-02-28,1952,8,14,monza,45.6156,9.28111,162,
19840,824,735,6,0,,25,0.0,0,,81,tornaco,1927-06-07,1952,8,14,monza,45.6156,9.28111,162,
19841,824,761,105,0,,26,0.0,0,,81,crespo,1920-01-16,1952,8,14,monza,45.6156,9.28111,162,
19842,824,640,105,0,,27,0.0,0,,81,graffenried,1914-05-18,1952,8,14,monza,45.6156,9.28111,162,
19843,824,581,133,0,,28,0.0,0,,81,collins,1931-11-06,1952,8,14,monza,45.6156,9.28111,162,
19844,824,687,6,0,,29,0.0,0,,81,whitehead,1914-11-12,1952,8,14,monza,45.6156,9.28111,162,
19845,824,738,133,0,,30,0.0,0,,81,gaze,1920-02-03,1952,8,14,monza,45.6156,9.28111,162,
19846,824,749,152,0,,31,0.0,0,,81,aston,1900-03-29,1952,8,14,monza,45.6156,9.28111,162,
19847,824,651,133,0,,32,0.0,0,,81,macklin,1919-09-02,1952,8,14,monza,45.6156,9.28111,162,
19848,824,717,6,0,,33,0.0,0,,81,hans_stuck,1900-12-27,1952,8,14,monza,45.6156,9.28111,162,
19849,824,760,153,0,,34,0.0,0,,81,dusio,1899-10-13,1952,8,14,monza,45.6156,9.28111,162,
19850,824,660,141,0,,35,0.0,0,,81,claes,1916-08-11,1952,8,14,monza,45.6156,9.28111,162,
19851,825,579,51,1,1,1,9.0,42,7673640,1,fangio,1911-06-24,1951,1,66,bremgarten,46.9589,7.40194,551,
19852,825,641,6,6,2,2,6.0,42,7728880,1,taruffi,1906-10-12,1951,1,66,bremgarten,46.9589,7.40194,551,
19853,825,642,51,2,3,3,4.0,42,7752950,1,farina,1906-10-30,1951,1,66,bremgarten,46.9589,7.40194,551,
19855,825,640,51,5,5,5,2.0,40,,12,graffenried,1914-05-18,1951,1,66,bremgarten,46.9589,7.40194,551,
19856,825,647,6,7,6,6,0.0,40,,12,ascari,1918-07-13,1951,1,66,bremgarten,46.9589,7.40194,551,
19857,825,589,105,19,7,7,0.0,40,,12,chiron,1899-08-03,1951,1,66,bremgarten,46.9589,7.40194,551,
19858,825,475,133,14,8,8,0.0,40,,12,moss,1929-09-17,1951,1,66,bremgarten,46.9589,7.40194,551,
19859,825,627,154,8,9,9,0.0,39,,13,rosier,1905-11-05,1951,1,66,bremgarten,46.9589,7.40194,551,
19861,825,723,6,10,11,11,0.0,39,,13,fischer,1912-04-19,1951,1,66,bremgarten,46.9589,7.40194,551,
19862,825,501,105,17,12,12,0.0,38,,14,schell,1921-06-29,1951,1,66,bremgarten,46.9589,7.40194,551,
19863,825,660,154,18,13,13,0.0,35,,17,claes,1916-08-11,1951,1,66,bremgarten,46.9589,7.40194,551,
19864,825,764,154,21,14,14,0.0,31,,45,guy_mairesse,1910-08-10,1951,1,66,bremgarten,46.9589,7.40194,551,
19865,825,687,6,9,,15,0.0,36,,3,whitehead,1914-11-12,1951,1,66,bremgarten,46.9589,7.40194,551,
19866,825,765,154,11,,16,0.0,30,,3,louveau,1910-01-25,1951,1,66,bremgarten,46.9589,7.40194,551,
19867,825,725,133,20,,17,0.0,23,,121,abecassis,1913-03-21,1951,1,66,bremgarten,46.9589,7.40194,551,
19868,825,704,154,15,,18,0.0,14,,80,cabantous,1904-10-08,1951,1,66,bremgarten,46.9589,7.40194,551,
19869,825,633,6,3,,19,0.0,12,,3,villoresi,1909-05-16,1951,1,66,bremgarten,46.9589,7.40194,551,
19870,825,498,154,13,,20,0.0,10,,94,gonzalez,1922-10-05,1951,1,66,bremgarten,46.9589,7.40194,551,
19872,826,766,113,2,1,1,9.0,200,14258050,1,wallard,1910-09-07,1951,2,19,indianapolis,39.795,-86.2347,223,
19873,826,673,113,7,2,2,6.0,200,14365290,1,nazaruk,1921-10-02,1951,2,19,indianapolis,39.795,-86.2347,223,
19874,826,658,113,3,3,3,2.0,200,14429440,1,mcgrath,1919-10-08,1951,2,19,indianapolis,39.795,-86.2347,223,
19875,826,612,149,31,4,4,3.0,200,14538170,1,linden,1922-04-05,1951,2,19,indianapolis,39.795,-86.2347,223,
19876,826,734,134,29,5,5,2.0,200,14550280,1,ball,1925-08-26,1951,2,19,indianapolis,39.795,-86.2347,223,
19878,826,767,113,24,7,7,0.0,193,,17,forberg,1911-03-04,1951,2,19,indianapolis,39.795,-86.2347,223,
19879,826,518,150,4,8,8,0.0,180,,127,darter,1913-05-05,1951,2,19,indianapolis,39.795,-86.2347,223,
19880,826,529,150,9,,9,0.0,178,,20,bettenhausen,1916-09-12,1951,2,19,indianapolis,39.795,-86.2347,223,
19881,826,699,113,1,,10,0.0,151,,31,nalon,1913-03-02,1951,2,19,indianapolis,39.795,-86.2347,223,
19882,826,534,113,22,,11,0.0,142,,5,force,1916-06-15,1951,2,19,indianapolis,39.795,-86.2347,223,
19884,826,729,113,16,,13,0.0,129,,5,schindler,1909-03-06,1951,2,19,indianapolis,39.795,-86.2347,223,
19885,826,768,150,5,,14,0.0,126,,3,rose,1906-05-26,1951,2,19,indianapolis,39.795,-86.2347,223,
19886,826,654,114,14,,15,0.0,123,,5,faulkner,1920-02-16,1951,2,19,indianapolis,39.795,-86.2347,223,
19887,826,653,135,27,,16,0.0,110,,109,davies,1929-08-08,1951,2,19,indianapolis,39.795,-86.2347,223,
19888,826,615,113,11,,17,0.0,109,,8,agabashian,1913-08-21,1951,2,19,indianapolis,39.795,-86.2347,223,
19889,826,700,113,15,,18,0.0,93,,42,scarborough,1914-07-03,1951,2,19,indianapolis,39.795,-86.2347,223,
19890,826,769,155,33,,19,0.0,97,,8,mackey,1927-12-15,1951,2,19,indianapolis,39.795,-86.2347,223,
19892,826,593,113,8,,21,0.0,87,,121,parsons,1918-07-04,1951,2,19,indianapolis,39.795,-86.2347,223,
19893,826,770,113,10,,22,0.0,80,,5,green,1919-09-30,1951,2,19,indianapolis,39.795,-86.2347,223,
19896,826,733,113,28,,25,0.0,56,,80,miller,1902-07-19,1951,2,19,indianapolis,39.795,-86.2347,223,
19897,826,771,113,13,,26,0.0,55,,121,walt_brown,1911-12-30,1951,2,19,indianapolis,39.795,-86.2347,223,
19898,826,449,139,25,,27,0.0,34,,108,ward,1921-01-10,1951,2,19,indianapolis,39.795,-86.2347,223,
19899,826,629,113,18,,28,0.0,30,,109,griffith,1916-02-06,1951,2,19,indianapolis,39.795,-86.2347,223,
19900,826,657,111,20,,29,0.0,29,,44,vukovich,1918-12-13,1951,2,19,indianapolis,39.795,-86.2347,223,
19901,826,726,110,21,,30,0.0,29,,7,george_connor,1906-08-16,1951,2,19,indianapolis,39.795,-86.2347,223,
19903,826,732,105,26,,32,0.0,15,,95,mcdowell,1915-01-29,1951,2,19,indianapolis,39.795,-86.2347,223,
19904,826,728,107,30,,33,0.0,8,,7,james,1925-05-23,1951,2,19,indianapolis,39.795,-86.2347,223,
19905,827,642,51,2,1,1,8.0,36,9946200,1,farina,1906-10-30,1951,3,13,spa,50.4372,5.97139,401,
19906,827,647,6,4,2,2,6.0,36,10117200,1,ascari,1918-07-13,1951,3,13,spa,50.4372,5.97139,401,
19907,827,633,6,3,3,3,4.0,36,10208100,1,villoresi,1909-05-16,1951,3,13,spa,50.4372,5.97139,401,
19908,827,627,154,7,4,4,3.0,34,,12,rosier,1905-11-05,1951,3,13,spa,50.4372,5.97139,401,
19909,827,704,154,8,5,5,2.0,34,,12,cabantous,1904-10-08,1951,3,13,spa,50.4372,5.97139,401,
19910,827,429,154,12,6,6,0.0,33,,13,andre_pilette,1918-10-06,1951,3,13,spa,50.4372,5.97139,401,
19911,827,660,154,11,7,7,0.0,33,,13,claes,1916-08-11,1951,3,13,spa,50.4372,5.97139,401,
19912,827,773,154,13,8,8,0.0,32,,14,levegh,1905-12-22,1951,3,13,spa,50.4372,5.97139,401,
19913,827,579,51,1,9,9,1.0,32,,14,fangio,1911-06-24,1951,3,13,spa,50.4372,5.97139,401,
19914,827,589,154,9,,10,0.0,28,,5,chiron,1899-08-03,1951,3,13,spa,50.4372,5.97139,401,
19916,827,641,6,5,,12,0.0,8,,7,taruffi,1906-10-12,1951,3,13,spa,50.4372,5.97139,401,
19918,828,786,51,7,1,1,4.0,77,12131000,1,fagioli,1898-06-09,1951,4,55,reims,49.2542,3.93083,88,
19919,828,647,6,6,2,2,3.0,77,12189200,1,ascari,1918-07-13,1951,4,55,reims,49.2542,3.93083,88,
19920,828,633,6,4,3,3,4.0,74,,13,villoresi,1909-05-16,1951,4,55,reims,49.2542,3.93083,88,
19921,828,686,6,9,4,4,3.0,73,,14,reg_parnell,1911-07-02,1951,4,55,reims,49.2542,3.93083,88,
19922,828,642,51,2,5,5,2.0,73,,14,farina,1906-10-30,1951,4,55,reims,49.2542,3.93083,88,
19923,828,589,154,8,6,6,0.0,71,,16,chiron,1899-08-03,1951,4,55,reims,49.2542,3.93083,88,
19924,828,704,154,11,7,7,0.0,71,,16,cabantous,1904-10-08,1951,4,55,reims,49.2542,3.93083,88,
19925,828,774,154,14,8,8,0.0,69,,18,chaboud,1907-04-12,1951,4,55,reims,49.2542,3.93083,88,
19926,828,764,154,19,9,9,0.0,66,,45,guy_mairesse,1910-08-10,1951,4,55,reims,49.2542,3.93083,88,
19928,828,579,51,1,11,11,0.0,55,,115,fangio,1911-06-24,1951,4,55,reims,49.2542,3.93083,88,
19929,828,660,154,12,,12,0.0,54,,3,claes,1916-08-11,1951,4,55,reims,49.2542,3.93083,88,
19930,828,627,154,13,,13,0.0,43,,7,rosier,1905-11-05,1951,4,55,reims,49.2542,3.93083,88,
19933,828,501,105,22,,16,0.0,23,,25,schell,1921-06-29,1951,4,55,reims,49.2542,3.93083,88,
19934,828,427,141,18,,17,0.0,11,,5,trintignant,1917-10-30,1951,4,55,reims,49.2542,3.93083,88,
19935,828,647,6,3,,18,0.0,10,,6,ascari,1918-07-13,1951,4,55,reims,49.2542,3.93083,88,
19936,828,609,141,21,,19,0.0,7,,5,simon,1920-01-05,1951,4,55,reims,49.2542,3.93083,88,
19937,828,626,141,23,,20,0.0,3,,5,manzon,1917-04-12,1951,4,55,reims,49.2542,3.93083,88,
19938,828,670,105,15,,21,0.0,2,,5,marimon,1923-12-19,1951,4,55,reims,49.2542,3.93083,88,
19939,828,640,105,16,,22,0.0,1,,7,graffenried,1914-05-18,1951,4,55,reims,49.2542,3.93083,88,
19940,828,687,6,20,,23,0.0,1,,5,whitehead,1914-11-12,1951,4,55,reims,49.2542,3.93083,88,
19941,829,498,6,1,1,1,8.0,90,9738200,1,gonzalez,1922-10-05,1951,5,9,silverstone,52.0786,-1.01694,153,
19942,829,579,51,2,2,2,6.0,90,9789200,1,fangio,1911-06-24,1951,5,9,silverstone,52.0786,-1.01694,153,
19943,829,633,6,5,3,3,4.0,88,,12,villoresi,1909-05-16,1951,5,9,silverstone,52.0786,-1.01694,153,
19945,829,686,66,20,5,5,2.0,85,,15,reg_parnell,1911-07-02,1951,5,9,silverstone,52.0786,-1.01694,153,
19947,829,661,66,19,7,7,0.0,84,,16,peter_walker,1912-10-07,1951,5,9,silverstone,52.0786,-1.01694,153,
19948,829,778,151,12,8,8,0.0,84,,16,shawe_taylor,1915-01-28,1951,5,9,silverstone,52.0786,-1.01694,153,
19949,829,687,6,8,9,9,0.0,83,,17,whitehead,1914-11-12,1951,5,9,silverstone,52.0786,-1.01694,153,
19950,829,627,154,9,10,10,0.0,83,,17,rosier,1905-11-05,1951,5,9,silverstone,52.0786,-1.01694,153,
19951,829,619,151,10,11,11,0.0,82,,18,gerard,1914-01-19,1951,5,9,silverstone,52.0786,-1.01694,153,
19952,829,708,154,11,12,12,0.0,81,,19,duncan_hamilton,1920-04-30,1951,5,9,silverstone,52.0786,-1.01694,153,
19953,829,660,154,14,13,13,0.0,80,,88,claes,1916-08-11,1951,5,9,silverstone,52.0786,-1.01694,153,
19954,829,642,51,3,,14,1.0,75,,8,farina,1906-10-30,1951,5,9,silverstone,52.0786,-1.01694,153,
19955,829,776,126,18,,15,0.0,75,,62,kelly,1913-03-13,1951,5,9,silverstone,52.0786,-1.01694,153,
19956,829,647,6,4,,16,0.0,56,,6,ascari,1918-07-13,1951,5,9,silverstone,52.0786,-1.01694,153,
19957,829,777,105,16,,17,0.0,46,,44,parker,1907-09-22,1951,5,9,silverstone,52.0786,-1.01694,153,
19959,829,589,154,13,,19,0.0,41,,23,chiron,1899-08-03,1951,5,9,silverstone,52.0786,-1.01694,153,
19960,829,779,105,17,,20,0.0,23,,21,john_james,1914-05-10,1951,5,9,silverstone,52.0786,-1.01694,153,
19961,830,647,6,1,1,1,8.0,20,12183300,1,ascari,1918-07-13,1951,6,20,nurburgring,50.3356,6.9475,578,
19962,830,579,51,3,2,2,7.0,20,12213800,1,fangio,1911-06-24,1951,6,20,nurburgring,50.3356,6.9475,578,
19963,830,498,6,2,3,3,4.0,20,12462300,1,gonzalez,1922-10-05,1951,6,20,nurburgring,50.3356,6.9475,578,
19964,830,633,6,5,4,4,3.0,20,12533500,1,villoresi,1909-05-16,1951,6,20,nurburgring,50.3356,6.9475,578,
19965,830,641,6,6,5,5,2.0,20,12652400,1,taruffi,1906-10-12,1951,6,20,nurburgring,50.3356,6.9475,578,
19966,830,723,6,8,6,6,0.0,19,,11,fischer,1912-04-19,1951,6,20,nurburgring,50.3356,6.9475,578,
19967,830,626,141,9,7,7,0.0,19,,11,manzon,1917-04-12,1951,6,20,nurburgring,50.3356,6.9475,578,
19968,830,627,154,15,8,8,0.0,19,,11,rosier,1905-11-05,1951,6,20,nurburgring,50.3356,6.9475,578,
19969,830,773,154,19,9,9,0.0,18,,12,levegh,1905-12-22,1951,6,20,nurburgring,50.3356,6.9475,578,
19970,830,680,154,22,10,10,0.0,18,,12,swaters,1926-10-30,1951,6,20,nurburgring,50.3356,6.9475,578,
19971,830,660,154,18,11,11,0.0,17,,13,claes,1916-08-11,1951,6,20,nurburgring,50.3356,6.9475,578,
19972,830,704,154,11,,12,0.0,17,,3,cabantous,1904-10-08,1951,6,20,nurburgring,50.3356,6.9475,578,
19973,830,427,141,14,,13,0.0,13,,5,trintignant,1917-10-30,1951,6,20,nurburgring,50.3356,6.9475,578,
19975,830,708,154,20,,15,0.0,12,,51,duncan_hamilton,1920-04-30,1951,6,20,nurburgring,50.3356,6.9475,578,
19977,830,609,141,12,,17,0.0,11,,5,simon,1920-01-05,1951,6,20,nurburgring,50.3356,6.9475,578,
19978,830,642,51,4,,18,0.0,8,,25,farina,1906-10-30,1951,6,20,nurburgring,50.3356,6.9475,578,
19980,830,589,154,13,,20,0.0,3,,80,chiron,1899-08-03,1951,6,20,nurburgring,50.3356,6.9475,578,
19982,830,640,105,16,,22,0.0,2,,5,graffenried,1914-05-18,1951,6,20,nurburgring,50.3356,6.9475,578,
19983,831,647,6,3,1,1,8.0,80,9759300,1,ascari,1918-07-13,1951,7,14,monza,45.6156,9.28111,162,
19984,831,498,6,4,2,2,6.0,80,9783900,1,gonzalez,1922-10-05,1951,7,14,monza,45.6156,9.28111,162,
19986,831,633,6,5,4,4,3.0,79,,11,villoresi,1909-05-16,1951,7,14,monza,45.6156,9.28111,162,
19987,831,641,6,6,5,5,2.0,78,,12,taruffi,1906-10-12,1951,7,14,monza,45.6156,9.28111,162,
19988,831,609,141,11,6,6,0.0,74,,16,simon,1920-01-05,1951,7,14,monza,45.6156,9.28111,162,
19989,831,627,154,15,7,7,0.0,73,,17,rosier,1905-11-05,1951,7,14,monza,45.6156,9.28111,162,
19990,831,704,154,14,8,8,0.0,72,,18,cabantous,1904-10-08,1951,7,14,monza,45.6156,9.28111,162,
19991,831,762,127,18,9,9,0.0,67,,53,rol,1908-06-05,1951,7,14,monza,45.6156,9.28111,162,
19992,831,579,51,1,,10,0.0,39,,5,fangio,1911-06-24,1951,7,14,monza,45.6156,9.28111,162,
19993,831,427,141,12,,11,0.0,29,,5,trintignant,1917-10-30,1951,7,14,monza,45.6156,9.28111,162,
19994,831,626,141,13,,12,0.0,29,,5,manzon,1917-04-12,1951,7,14,monza,45.6156,9.28111,162,
